tblUploadID,tblHaulID,Ship,Gear,HaulNo,StationNumber,Year,Month,Day,Time,ShootLat,ShootLong,HaulLat,HaulLong,ICESrectangle,Depth,Survey,ICESDatabase,Notes
10620,25549,26HF,TV3,66,681,2024,11,2,0853,56.6629,11.0954,56.6882,11.0945,42G1,12,BITS,Y,NA
12713,30426,06SL,TVS,10,22127,2024,2,24,1242,54.6133,11.1668,54.6022,11.2057,38G1,NA,G2916,Y,NA
10623,25757,26D4,GOV,20,74,2024,1,22,1026,55.0859,-0.9224,55.0544,-0.931,39E9,81,IBTS,Y,Dist: 23. Stationen er overført fra SIS.
12704,30208,77SE,GOV,13,15,2024,1,25,1440,57.8665,11.2137,57.8914,11.1797,44G1,63,IBTS,Y,Shoot: Svereg_note: 13 W Marstrand.0061
9621,24611,64T2,GOV,45,4e+46,2024,2,15,1504,55.6396,0.209,55.6054,0.2146,40F0,NA,IBTS,Y,NA
10623,25768,26D4,GOV,14,39,2024,8,26,0849,56.2614,3.6328,56.2815,3.5871,41F3,73,IBTS,Y,22. Stationen er overført fra SIS.
9621,24600,64T2,GOV,43,4e+144,2024,2,15,0947,55.6383,1.3043,55.661,1.2635,40F1,NA,IBTS,Y,NA
12705,30220,77SE,GOV,36,184,2024,8,29,0826,57.5447,8.5652,57.5645,8.6088,44F8,84,IBTS,Y,Shoot: Svereg_note: 26 N Hanstholm.0657
9621,24596,64T2,GOV,21,Inf,2024,2,4,0730,54.9158,4.2231,54.9143,4.2818,38F4,NA,IBTS,Y,NA
9621,24575,64T2,GOV,23,Inf,2024,2,4,1507,55.1688,3.7298,55.1698,3.7898,39F3,NA,IBTS,Y,NA
12707,30282,77U3,TV3,5,6,2024,11,5,1247,55.9352,12.6984,55.9249,12.7161,40G2,38,SSS,Y,3je ctd  mindre ström här (0 5kn) på NW Hven var det 2 3kn ström
12705,30241,77SE,GOV,19,167,2024,8,25,0548,56.7853,11.8859,56.7991,11.8362,42G1,45,IBTS,Y,Liftoff: 2024-08-25 08:19:30 Svereg_note: Fyrbanken.0638
12704,30209,77SE,GOV,18,21,2024,1,27,1000,58.0564,11.0823,58.0863,11.0675,45G1,129,IBTS,Y,Shoot: Svereg_note: 9 W Måseskär.0072
10623,25746,26D4,GOV,44,137,2024,9,4,0241,52.3669,3.2648,52.3384,3.2646,33F3,39,IBTS,Y,Vinge afs. 23 mtr. Stationen er overført fra SIS.
12713,30415,06SL,TVS,1,22051,2024,2,21,0908,54.2437,11.7368,54.244,11.6942,37G1,NA,G2916,Y,NA
10623,25758,26D4,GOV,20,59,2024,8,28,0245,55.334,-0.1738,55.3432,-0.118,39E9,73,IBTS,Y,Vinge afs. 22 mtr. Stationen er overført fra SIS.
10620,25588,26HF,TV3,21,591,2024,10,20,0619,55.816,12.7148,55.7999,12.7297,40G2,18,BITS,Y,Staar som CTD i skibets stationsliste
12707,30286,77U3,TV3,9,10,2024,11,6,1146,55.7376,12.8841,55.7268,12.8907,40G2,17,SSS,Y,Bröt tidigare pga smalt. mycket tång
10623,25809,26D4,GOV,10,40,2024,1,17,1023,58.1193,4.7271,58.0985,4.774,45F4,161,IBTS,Y,Dist: 23. Stationen er overført fra SIS.
12705,30251,77SE,GOV,24,172,2024,8,26,0514,57.3096,11.5782,57.3404,11.585,43G1,65,IBTS,Y,Shoot: Svereg_note: 10 WNW Nidingen.0644
12704,30188,77SE,GOV,4,6,2024,1,23,0945,56.4525,11.09,56.4834,11.0958,41G1,20,IBTS,Y,Shoot: Svereg_note: 6 E Grenå.0045
10623,25747,26D4,GOV,38,116,2024,9,2,0919,52.4234,4.12,52.4378,4.1687,33F4,23,IBTS,Y,20. Stationen er overført fra SIS.
12704,30199,77SE,GOV,2,4,2024,1,22,1357,57.1759,11.4469,57.1465,11.4614,43G1,67,IBTS,Y,Home: Svereg_note: W Groves flak.0038
11682,28630,26D4,GOV,7,13,2024,9,11,1041,54.1897,5.742,54.1821,5.6869,37F5,38,G2829,Y,NA
9621,24601,64T2,GOV,40,4.1e+141,2024,2,14,1225,56.356,1.2776,56.323,1.2856,41F1,NA,IBTS,Y,NA
10620,25577,26HF,TV3,53,655,2024,10,28,1357,55.2083,10.9443,55.2162,10.9495,39G0,11,BITS,Y,22020 - 1 løft blåmusling
12706,30272,77U3,TV3,3,4,2024,2,12,0916,55.8223,12.7088,55.809,12.7198,40G2,22,SSS,Y,drog söder  vinge 0 8 hög och 6 4m spri
9621,24585,64T2,GOV,33,Inf,2024,2,12,1631,52.3488,3.1828,52.386,3.1821,33F3,NA,IBTS,Y,NA
10623,25748,26D4,GOV,45,138,2024,9,4,0528,52.6617,3.2825,52.6923,3.2717,34F3,35,IBTS,Y,Stationen er overført fra SIS.
10620,25590,26HF,TV3,61,672,2024,11,3,1056,56.0339,10.9768,56.0433,10.9347,41G0,18,BITS,Y,22094
12705,30230,77SE,GOV,29,177,2024,8,27,1028,57.4868,9.1205,57.487,9.0636,43F9,26,IBTS,Y,Shoot: Svereg_note: 19 WNW Lökken.0649 Svereg_note: 19 WNW Lökken.0649
